sorteo,fecha,ventas_totales,boletos_estimados,LOTO_n1,LOTO_n2,LOTO_n3,LOTO_n4,LOTO_n5,LOTO_n6,LOTO_comodin,LOTO_GANADORES,LOTO_MONTO,LOTO_POZO_ACUMULADO,LOTO_POZO_REAL,RECARGADO_n1,RECARGADO_n6,RECARGADO_6_ACIERTOS_GANADORES,RECARGADO_POZO_ACUMULADO,REVANCHA_n1,REVANCHA_n6,REVANCHA_GANADORES,REVANCHA_POZO_ACUMULADO,DESQUITE_n1,DESQUITE_n6,DESQUITE_GANADORES,DESQUITE_POZO_ACUMULADO,AHORA_SI_QUE_SI_n1,AHORA_SI_QUE_SI_n6,AHORA_SI_QUE_SI_GANADORES,AHORA_SI_QUE_SI_ACUMULADO,SUPER_DUPLA_2_ACIERTOS_COMODIN_MONTO,REVANCHA_n5,SUPER_QUINA_5_ACIERTOS_COMODIN_MONTO,RECARGADO_n4,JUBILAZO_2_n6,JUBILAZO_1_n2,JUBILAZO_1_pos4,TERNA_3_ACIERTOS_POZO_REAL,JUBILAZO_1_n6,DESQUITE_MONTO,DESQUITE_n3,DESQUITE_pos5,AHORA_SI_QUE_SI_pos4,AHORA_SI_QUE_SI_n4,DESQUITE_n5,REVANCHA_pos2,QUINA_5_ACIERTOS_MONTO,JUBILAZO_1_n1,DESQUITE_POZO_REAL,QUINA_5_ACIERTOS_GANADORES,REVANCHA_n4,SUPER_TERNA_3_ACIERTOS_COMODIN_GANADORES,RECARGADO_pos4,MULTIPLICAR_pos1,JUBILAZO_2_pos6,LOTO_pos2,REVANCHA_MONTO,REVANCHA_n2,RECARGADO_n3,DESQUITE_pos3,JUBILAZO_2_n2,AHORA_SI_QUE_SI_pos6,LOTO_pos5,DESQUITE_n2,RECARGADO_pos3,REVANCHA_POZO_REAL,mes,dia_semana,RECARGADO_pos5,JUBILAZO_1_pos6,MULTIPLICAR_n1,JUBILAZO_1_n5,AHORA_SI_QUE_SI_pos1,JUBILAZO_1_pos3,SUPER_QUINA_5_ACIERTOS_COMODIN_POZO_REAL,CUATERNA_4_ACIERTOS_GANADORES,TERNA_3_ACIERTOS_GANADORES,DESQUITE_pos1,AHORA_SI_QUE_SI_n5,JUBILAZO_2_n3,RECARGADO_6_ACIERTOS_POZO_REAL,RECARGADO_6_ACIERTOS_MONTO,RECARGADO_pos2,REVANCHA_pos4,JUBILAZO_2_pos5,DESQUITE_pos2,SUPER_TERNA_3_ACIERTOS_COMODIN_POZO_REAL,SUPER_CUATERNA_4_ACIERTOS_COMODIN_MONTO,JUBILAZO_1_pos2,RECARGADO_pos6,DESQUITE_n4,SUPER_TERNA_3_ACIERTOS_COMODIN_MONTO,LOTO_pos6,LOTO_pos3,SUPER_DUPLA_2_ACIERTOS_COMODIN_GANADORES,SUPER_CUATERNA_4_ACIERTOS_COMODIN_GANADORES,REVANCHA_pos5,JUBILAZO_2_pos1,anio,REVANCHA_pos1,TERNA_3_ACIERTOS_MONTO,JUBILAZO_2_n1,SUPER_DUPLA_2_ACIERTOS_COMODIN_POZO_REAL,AHORA_SI_QUE_SI_pos3,CUATERNA_4_ACIERTOS_POZO_REAL,RECARGADO_n5,dia,JUBILAZO_1_n3,AHORA_SI_QUE_SI_n2,SUPER_CUATERNA_4_ACIERTOS_COMODIN_POZO_REAL,JUBILAZO_2_n4,AHORA_SI_QUE_SI_n3,REVANCHA_n3,LOTO_pos1,AHORA_SI_QUE_SI_pos5,OTRO_n1,CUATERNA_4_ACIERTOS_MONTO,QUINA_5_ACIERTOS_POZO_REAL,JUBILAZO_2_pos4,JUBILAZO_1_pos5,JUBILAZO_2_pos3,JUBILAZO_2_pos2,LOTO_pos4,JUBILAZO_1_pos1,REVANCHA_pos6,JUBILAZO_1_n4,DESQUITE_pos6,OTRO_pos1,REVANCHA_pos3,JUBILAZO_2_n5,AHORA_SI_QUE_SI_pos2,RECARGADO_n2,DESQUITE_pos4,RECARGADO_pos1,SUPER_QUINA_5_ACIERTOS_COMODIN_GANADORES
4565,2020-11-15 21:00:00,0,0,2,29,31,33,36,41,6,0,0,310000000,158800660,1,38,0,,2,35,0,,26,40,1,,,,,,6781000,31,0,18,,11,9,0,37,84532680,32,38,,,38,21,2930120,9,68846172,4,21,721,36,2,,41,0,19,15,32,,,29,30,38,285429365,11,Sunday,15,17,2,28,,14,25288055,419,6660,33,,,1734679661,0,1,35,,26,0,2930070,28,9,33,2927260,2,36,6781,33,31,,2020,2,9190800,,0,,0,36,15,14,,0,,,20,33,,1,2928810,0,,11,,,31,37,19,17,40,1,20,,,9,30,18,0
4566,2020-11-17 21:00:00,0,0,5,18,19,27,37,39,26,0,0,370000000,267944849,11,34,0,,2,35,0,,2,41,0,,,,,,4053000,31,33215160,18,,11,41,0,41,0,19,36,,,36,23,2129600,4,0,4,23,438,30,4,,27,0,10,16,41,,,18,14,11,312570026,11,Tuesday,18,23,4,29,,4,30271246,388,5700,2,,,1772318988,0,16,2,,33,0,2129600,11,34,33,2128680,37,5,4053,16,19,,2020,31,6669000,,0,,0,30,17,23,,0,,,19,39,,6,2130120,0,,29,,,19,26,35,26,19,6,10,,,14,14,14,1
4567,2020-11-19 21:00:00,0,0,9,20,28,37,38,39,30,0,0,460000000,348170768,6,39,0,,9,27,0,,2,41,0,,,,,,3533000,17,0,33,,11,24,0,32,0,15,4,,,28,11,2180280,8,12263730,4,15,375,9,7,,28,0,11,25,28,,,38,4,33,331803039,11,Thursday,39,25,7,25,,32,0,256,4220,25,,,1799312811,0,25,17,,2,0,2180220,11,6,25,2178750,39,37,3533,21,9,,2020,15,6836400,,0,,0,34,19,19,,0,,,14,20,,7,2181120,0,,8,,,9,19,27,24,41,7,14,,,9,15,34,0
4568,2020-11-22 21:00:00,0,0,2,13,20,24,25,36,28,0,0,550000000,430926633,9,41,0,,5,39,0,,6,24,0,,,,,,7043000,35,0,29,,8,33,0,35,0,11,11,,,18,39,2935400,5,24760499,13,18,866,36,4,,25,0,6,18,18,,,13,10,29,351420430,11,Sunday,41,5,4,33,,32,3707959,728,9984,6,,,1826854996,0,10,6,,24,0,2935400,35,18,14,2935740,2,24,7043,26,18,,2020,5,10483200,,0,,0,36,22,18,,0,,,7,36,,4,2933840,0,,18,,,20,8,7,32,10,4,35,,,10,14,9,0
4569,2020-11-24 21:00:00,0,0,8,9,11,14,29,39,3,0,0,640000000,538709286,5,32,0,,4,39,0,,8,40,0,,,,,,8316000,33,0,21,,21,25,0,41,0,24,40,,,38,8,2243710,13,42041868,7,31,999,19,2,,39,0,8,19,26,,,9,15,17,378456628,11,Tuesday,25,37,2,37,,41,8700048,459,7255,15,,,1864325413,0,21,33,,24,0,2243600,13,5,26,2247750,11,29,8316,40,39,,2020,31,7617750,,0,,0,25,24,25,,0,,,22,8,,2,2244510,0,,36,,,14,21,22,36,38,2,4,,,17,8,32,0
4570,2020-11-26 21:00:00,0,0,10,16,17,24,28,32,4,0,0,730000000,618500491,22,40,0,,13,38,0,,1,24,0,,,,,,6634000,29,0,33,,14,16,0,38,0,9,5,,,17,26,2197260,9,54880878,9,26,941,22,4,,28,0,21,30,17,,,16,5,34,398596823,11,Thursday,30,14,4,34,,34,12515833,427,6253,9,,,1892638558,0,40,13,,1,0,2197200,9,33,15,2201940,32,10,6634,60,23,,2020,38,6878300,,0,,0,34,26,16,,0,,,23,24,,7,2199050,0,,38,,,17,19,29,19,15,7,21,,,26,24,26,0
4571,2020-11-29 21:00:00,0,0,8,32,37,39,40,41,29,0,0,840000000,698764606,2,41,0,,1,33,0,,4,30,0,,,,,,4535000,26,20829810,27,,12,9,0,40,0,16,4,,,21,3,2941380,9,67363915,9,22,531,24,3,,37,0,3,24,16,,,39,9,2,418222674,11,Sunday,35,12,3,37,,40,16252601,451,5445,9,,,1920182785,0,17,33,,30,0,2941280,32,41,20,2941740,41,32,4535,16,22,,2020,1,9256500,,0,,0,35,29,27,,0,,,8,40,,1,2940520,0,,37,,,8,27,8,32,21,1,26,,,17,20,27,1
4572,2020-12-01 21:00:00,0,0,1,2,13,14,31,36,25,0,0,920000000,810607468,3,39,1,,3,40,0,,4,34,0,,,,,,6221000,38,0,21,,13,18,0,34,0,19,4,,,31,24,2355540,7,84626565,11,26,856,5,3,,31,0,4,15,22,,,36,16,3,445241952,12,Tuesday,33,34,3,27,,27,0,454,7465,31,,,1957823394,1948041070,15,4,,16,0,2355500,17,39,22,2354000,2,13,6221,35,3,,2020,26,7838250,,0,,0,33,1,17,,0,,,24,14,,1,2356260,0,,7,,,1,13,40,18,19,1,38,,,5,34,21,0
4573,2020-12-03 21:00:00,0,0,8,11,17,23,27,37,30,0,0,1010000000,897106740,5,37,0,,3,41,0,,9,38,0,,,,,,4892000,38,7530330,21,,14,34,0,37,0,27,9,,,37,38,2162700,13,98213080,15,25,683,5,3,,23,0,16,18,27,,,27,14,18,466576110,12,Thursday,12,30,3,35,,37,4006076,635,7910,38,,,0,0,30,41,,28,0,2162740,14,21,28,2165110,37,8,4892,34,3,,2020,16,8305500,,0,,0,30,3,30,,0,,,18,17,,0,2165350,0,,35,,,11,13,25,34,14,0,18,,,12,37,37,1
4574,2020-12-06 21:00:00,0,0,5,6,9,15,22,29,23,0,0,1110000000,976218174,10,39,0,,1,40,1,,13,38,0,,,,,,8102000,20,0,23,,5,32,0,35,0,19,19,,,28,1,2813520,4,110497327,38,18,1271,12,3,,6,501081050,5,12,21,,,29,14,11,485749413,12,Sunday,39,4,3,32,,35,0,1071,13149,14,,,25924931,0,23,20,,28,0,2813580,5,10,21,2808910,22,15,8102,58,11,,2020,40,13806450,,0,,0,25,6,19,,0,,,11,5,,8,2816730,0,,19,,,9,30,18,30,13,8,5,,,11,38,25,0
4575,2020-12-08 21:00:00,0,0,13,15,16,17,33,38,31,0,0,1150000000,1074308108,16,41,0,,3,39,0,,14,39,0,,,,,,3356000,34,0,25,,16,24,0,39,0,33,17,,,38,12,1811350,2,126910544,5,32,301,41,7,,16,0,12,21,39,,,13,17,25,0,12,Tuesday,16,39,7,24,,20,4784633,279,4645,34,,,60246302,0,18,3,,38,0,1811360,16,37,34,1812020,38,17,3356,16,39,,2020,34,5713350,,0,,0,37,8,20,,0,,,26,15,,3,1810710,0,,2,,,33,21,32,21,14,3,26,,,18,33,21,0
4576,2020-12-10 21:00:00,0,0,2,7,12,35,37,39,14,0,0,1220000000,1142597339,6,26,0,,14,39,0,,7,25,0,,,,,,4516000,36,0,23,,18,19,0,30,0,18,20,,,21,39,2021580,13,137052163,11,28,480,24,6,,2,0,21,15,21,,,39,10,6,15769930,12,Thursday,26,29,6,29,,13,7865189,309,5191,10,,,81504469,0,23,14,,25,0,2021640,21,15,20,2020800,12,37,4516,17,28,,2020,21,6333020,,0,,0,24,10,19,,0,,,25,35,,9,2020860,0,,30,,,7,18,25,21,7,9,36,,,14,18,14,0
4577,2020-12-13 21:00:00,0,0,5,7,14,32,36,40,2,0,0,1320000000,1218069300,6,41,0,,2,35,0,,7,32,0,,,,,,7160000,33,15327860,35,,16,18,0,31,0,14,29,,,29,33,2550400,7,148261540,8,31,872,35,3,,32,0,11,23,7,,,5,12,39,33199737,12,Sunday,6,23,3,27,,7,11303210,497,7303,14,,,105021072,0,23,2,,15,0,2550300,27,41,15,2546240,14,7,7160,30,23,,2020,31,8033300,,0,,0,39,13,18,,0,,,23,36,,1,2549610,0,,16,,,40,31,11,23,12,1,35,,,20,32,20,1
4578,2020-12-15 21:00:00,0,0,4,7,9,21,29,34,41,1,1353126540,1420000000,1311757076,19,38,0,,14,37,0,,5,28,0,,,,,,3573000,36,0,31,,25,25,0,35,0,13,5,,,17,37,2198100,12,162822140,30,28,526,31,2,,9,0,16,30,17,,,29,8,35,55767461,12,Tuesday,19,30,2,32,,35,0,820,9898,14,,,135373019,0,38,27,,8,0,1976940,32,30,14,1977760,21,7,3573,27,28,,2020,16,10392900,,0,,0,35,15,29,,0,,,27,34,,4,3124200,0,,12,,,4,29,14,30,28,4,36,,,26,13,26,0
4579,2020-12-17 21:00:00,0,0,12,14,27,30,39,40,7,0,0,220000000,0,12,35,0,,8,39,0,,5,38,0,,,,,,5331000,30,0,33,,2,14,0,24,0,16,16,,,37,22,1857450,1,173769543,5,22,524,12,2,,40,0,16,31,13,,,12,13,16,72771571,12,Thursday,34,24,2,14,,2,3362037,232,3771,5,,,158308060,0,31,16,,38,0,1857400,7,35,32,1860200,27,14,5331,20,8,,2020,30,5845050,,0,,0,34,17,7,,0,,,18,39,,7,1858320,0,,8,,,30,1,39,8,32,7,18,,,16,37,33,0
4580,2020-12-20 21:00:00,0,0,3,7,12,20,33,37,14,0,0,260000000,68107341,5,41,0,,1,40,0,,13,34,0,,,,,,6716000,36,0,27,,2,32,0,32,0,18,18,,,33,16,2531800,1,184564666,20,23,925,18,2,,33,0,9,18,31,,,3,15,41,89523842,12,Sunday,13,16,2,25,,25,6520938,738,9798,33,,,180829909,0,5,9,,34,0,2531600,2,35,31,2534500,7,37,6716,40,36,,2020,1,10287900,,0,,0,35,20,6,,0,,,16,12,,5,2531340,0,,6,,,20,1,23,16,13,5,40,,,13,15,27,0
4581,2020-12-22 21:00:00,0,0,9,11,12,13,22,36,40,0,0,290000000,159139893,5,30,0,,1,37,0,,2,30,0,,,,,,3042000,20,0,15,,17,17,0,38,0,16,30,,,20,10,1930830,9,199737002,11,12,363,5,4,,36,0,2,8,16,,,13,4,30,113007944,12,Tuesday,15,36,4,36,,9,10826575,561,7741,4,,,212294176,0,8,12,,17,0,1930280,38,18,17,1931160,12,11,3042,11,1,,2020,20,8128050,,0,,0,18,22,27,,0,,,10,9,,8,3012570,0,,27,,,22,29,37,29,2,8,2,,,6,20,6,0
4582,2020-12-24 19:30:00,0,0,6,11,13,20,21,30,19,0,0,310000000,229274337,13,31,0,,3,40,0,,10,35,0,,,,,,5676000,19,17280660,25,,12,34,0,38,0,23,23,,,33,40,2072070,7,211002371,23,17,762,24,4,,13,0,5,24,32,,,21,15,13,130476250,12,Thursday,20,12,4,34,,28,14109423,717,8490,33,,,235813031,0,31,12,,10,0,2072160,26,27,32,2072640,6,20,5676,36,17,,2020,19,8914500,,0,,0,27,24,26,,0,,,12,11,,6,2072130,0,,7,,,30,38,3,28,15,6,5,,,20,35,25,1
4583,2020-12-27 21:00:00,0,0,2,3,12,13,22,27,36,0,0,400000000,303092543,9,38,0,,7,36,0,,6,36,0,,,,,,5024000,34,3231730,33,,8,8,0,41,0,14,14,,,31,36,1939000,3,223324545,14,33,765,12,2,,27,0,11,20,6,,,22,9,38,149545335,12,Sunday,33,41,2,36,,35,0,684,9119,31,,,261399022,0,9,33,,9,0,1938890,36,34,25,1935450,12,13,5024,41,27,,2020,34,9574950,,0,,0,34,27,16,,0,,,27,2,,5,1942560,0,,16,,,3,3,7,35,25,5,11,,,12,36,20,1
4584,2020-12-29 21:00:00,0,0,1,2,8,24,29,40,34,0,0,450000000,371208905,12,37,0,,1,41,0,,7,32,0,,,,,,3252000,23,0,27,,13,24,0,41,0,21,21,,,31,41,2055300,2,234787641,3,22,411,36,2,,2,0,5,26,32,,,1,14,37,167334263,12,Tuesday,27,2,2,31,,41,0,378,6598,14,,,285316076,0,14,22,,7,0,2055240,13,12,25,2055000,8,29,3252,18,12,,2020,1,6927900,,0,,0,36,29,19,,0,,,12,24,,7,2056320,0,,19,,,40,31,5,24,25,7,23,,,14,31,26,0
4585,2020-12-31 19:30:00,0,0,12,18,27,34,35,41,22,0,0,535000000,448809635,8,34,0,,6,38,0,,3,34,0,,,,,,4916000,23,0,25,,3,29,0,38,0,19,33,,,33,23,2381940,1,246792422,6,18,496,11,2,,34,0,8,22,24,,,35,9,34,185950800,12,Thursday,30,1,2,30,,3,3495425,337,5476,3,,,310418087,0,22,13,,9,0,2381940,30,8,24,2380800,27,41,4916,18,6,,2020,8,7502120,,0,,0,30,31,24,,0,,,13,18,,6,2382590,0,,38,,,12,24,38,29,19,6,18,,,11,34,25,0
4586,2021-01-03 21:00:00,0,0,1,22,35,36,37,40,5,0,0,610000000,538106692,1,36,0,,3,41,0,,17,37,0,,,,,,4135000,40,0,4,,11,24,0,40,0,22,20,,,36,41,1977060,6,261239977,3,39,373,20,4,,36,0,11,3,37,,,40,20,2,208264602,1,Sunday,4,38,4,38,,11,7546302,249,3680,22,,,340290368,0,1,3,,25,0,1977000,6,36,25,1976900,37,22,4135,12,40,,2021,39,6219200,,0,,0,20,3,21,,0,,,23,1,,7,1977060,0,,40,,,35,21,23,24,17,7,11,,,2,36,3,0
4587,2021-01-05 21:00:00,0,0,4,8,15,16,31,41,29,0,0,680000000,612179382,7,35,0,,1,40,0,,5,27,0,,,,,,4716000,31,0,23,,8,28,0,40,0,16,5,,,25,31,1967500,3,272922460,25,29,576,35,5,,41,0,12,19,8,,,31,8,19,226419762,1,Tuesday,7,40,5,39,,21,10908625,414,6075,24,,,364707930,0,23,29,,16,0,1967360,39,8,24,1969920,16,8,4716,29,12,,2021,1,6378750,,0,,0,30,5,21,,0,,,14,4,,3,1966500,0,,3,,,15,8,40,28,25,3,14,,,8,27,30,0
4588,2021-01-07 21:00:00,0,0,5,15,19,32,36,37,18,0,0,785000000,685085495,1,34,0,,13,40,0,,2,39,0,,,,,,4237000,37,0,18,,7,37,0,37,0,21,29,,,36,37,1928280,6,284335777,6,22,476,18,4,,19,0,20,17,21,,,37,13,2,244138558,1,Thursday,34,14,4,27,,6,14254655,306,4766,2,,,388556088,0,1,21,,39,0,1928320,27,26,29,1927800,36,32,4237,23,22,,2021,40,6052820,,0,,0,26,7,11,,0,,,21,15,,5,1927800,0,,11,,,5,7,20,14,13,5,13,,,2,36,17,0
4589,2021-01-10 21:00:00,0,0,4,15,16,33,35,37,30,0,0,840000000,757133704,7,27,0,,5,31,0,,4,34,0,,,,,,4549000,23,0,21,,17,22,0,29,0,10,4,,,20,17,2474000,2,295478619,5,21,490,7,4,,4,0,6,18,16,,,35,5,24,261442078,1,Sunday,21,29,4,28,,23,17534013,339,6040,34,,,411868525,0,17,21,,10,0,2474000,17,27,16,2474500,33,15,4549,10,23,,2021,6,7791600,,0,,0,24,10,22,,0,,,17,37,,3,2474700,0,,28,,,16,2,5,23,20,3,31,,,17,5,18,0
4590,2021-01-12 21:00:00,0,0,3,10,19,23,36,41,26,1,904480240,900000000,850451391,14,37,0,,7,37,0,,4,41,0,,,,,,4223000,35,0,27,,19,7,0,41,0,20,41,,,39,10,1941660,7,310117443,9,33,516,14,3,,19,0,10,22,9,,,10,9,22,284113039,1,Tuesday,27,41,3,33,,33,21741465,387,5904,39,,,442378020,0,17,33,,4,0,1941570,22,28,27,1940160,23,36,4223,17,7,,2021,31,6199200,,0,,0,28,12,22,,0,,,31,3,,1,1942740,0,,23,,,41,19,37,23,20,1,35,,,17,27,37,0
4591,2021-01-14 21:00:00,0,0,12,14,24,30,31,32,40,0,0,200000000,0,14,36,0,,1,40,0,,5,41,0,,,,,,2515000,36,0,34,,8,39,0,39,0,26,31,,,31,27,1755870,2,321268949,3,27,321,30,3,,30,0,3,30,41,,,24,16,36,301423670,1,Thursday,35,31,3,31,,14,25043538,257,4886,29,,,465796872,0,14,3,,26,0,1755820,2,34,29,1755870,32,31,2515,11,40,,2021,10,5521180,,0,,0,35,14,14,,0,,,10,12,,1,1755310,0,,19,,,14,8,36,19,16,1,1,,,18,5,18,0
4592,2021-01-17 21:00:00,0,0,7,10,11,17,18,32,33,0,0,250000000,66967659,5,41,0,,9,29,1,,15,39,0,,,,,,6039000,26,31178460,31,,13,37,0,38,0,32,24,,,38,16,2225600,11,331500154,13,16,741,31,2,,7,331070990,11,20,39,,,18,24,5,317332148,1,Sunday,20,19,2,37,,36,28029699,599,9078,15,,,487258567,0,18,26,,38,0,2225710,13,41,34,2223000,11,10,6039,23,29,,2021,9,9531900,,0,,0,33,17,19,,0,,,14,32,,6,2228280,0,,11,,,17,38,11,36,34,6,14,,,18,32,33,1
4593,2021-01-19 21:00:00,0,0,9,13,14,17,24,38,32,0,0,270000000,146360673,1,37,0,,2,39,0,,10,41,0,,,,,,3285000,34,0,23,,4,14,0,38,0,23,23,,,38,2,1737100,2,344713693,5,24,413,37,4,,38,0,5,12,10,,,9,12,6,0,1,Tuesday,33,35,4,35,,4,0,382,5578,38,,,514984464,0,23,5,,41,0,1737120,38,1,28,1738730,14,17,3285,16,39,,2021,34,5856900,,0,,0,33,19,14,,0,,,9,13,,2,1738100,0,,2,,,24,24,24,24,28,2,9,,,6,12,12,0
4594,2021-01-21 21:00:00,0,0,7,11,14,26,27,30,21,0,0,300000000,211396178,2,39,0,,17,40,0,,14,36,0,,,,,,7062000,36,0,31,,5,5,0,37,0,25,14,,,34,34,1759500,2,354767770,18,34,1143,2,2,,7,0,27,15,25,,,11,15,15,15604286,1,Thursday,31,22,2,22,,13,2954263,537,7105,26,,,536212442,0,39,36,,36,0,1759500,17,34,26,1760220,14,30,7062,69,17,,2021,31,7460250,,0,,0,34,21,13,,0,,,31,26,,3,1761360,0,,2,,,27,37,27,17,15,3,40,,,4,34,4,0
4595,2021-01-24 21:00:00,0,0,8,12,14,20,30,39,3,0,0,400000000,271905575,1,31,0,,15,37,0,,4,33,0,,,,,,6348000,34,0,19,,6,41,0,41,0,21,17,,,31,15,2203040,4,364947398,8,22,774,31,4,,39,0,16,13,33,,,12,17,13,31398248,1,Sunday,1,4,4,28,,6,5946704,407,6091,28,,,557688889,0,8,16,,31,0,2202900,28,19,28,2205900,30,20,6348,35,37,,2021,22,6943740,,0,,0,23,24,7,,0,,,18,8,,6,2201870,0,,12,,,14,7,34,12,4,6,18,,,8,21,23,0
4596,2021-01-26 21:00:00,0,0,4,10,11,14,28,41,27,0,0,460000000,352652838,7,41,0,,2,26,0,,1,35,0,,,,,,4739000,25,12382790,30,,17,17,0,41,0,19,34,,,34,14,1729980,12,377950541,9,23,558,7,2,,4,0,3,17,19,,,14,14,36,51557079,1,Tuesday,17,32,2,32,,12,9693313,406,5872,35,,,585052676,0,30,25,,1,0,1730120,41,14,25,1729800,41,10,4739,28,2,,2021,26,6165600,,0,,0,36,26,20,,0,,,14,28,,6,1729560,0,,29,,,11,20,23,29,14,6,3,,,14,25,41,1
4597,2021-01-28 21:00:00,0,0,20,22,29,35,36,37,41,0,0,510000000,415589973,5,31,0,,1,29,0,,6,35,0,,,,,,2248000,28,0,11,,12,32,0,39,0,13,11,,,30,29,1730470,11,387895005,7,26,234,11,3,,37,0,7,10,35,,,22,11,5,67022449,1,Thursday,27,11,3,32,,12,0,190,3394,6,,,606221091,0,31,28,,24,0,1730500,16,10,24,1731600,36,20,2248,10,18,,2021,1,5430400,,0,,0,27,28,16,,0,,,18,29,,4,1730900,0,,17,,,35,39,7,17,30,4,26,,,6,13,6,0
4598,2021-01-31 21:00:00,0,0,12,15,29,31,33,34,18,0,0,600000000,481831111,3,35,0,,13,39,0,,4,38,0,,,,,,5012000,28,0,18,,11,29,0,41,0,8,38,,,37,28,2170380,2,397784541,6,23,527,3,3,,31,0,19,15,8,,,33,7,18,82394882,1,Sunday,35,41,3,29,,2,2942948,261,5411,7,,,627308794,0,33,23,,35,0,2170400,11,15,35,2171240,34,15,5012,20,19,,2021,39,6817860,,0,,0,33,31,25,,0,,,20,12,,9,2171520,0,,27,,,29,25,13,27,4,9,20,,,11,37,11,0
4599,2021-02-02 21:00:00,0,0,2,3,12,14,22,37,6,0,0,660000000,562669077,1,41,0,,2,35,0,,1,39,0,,,,,,5461000,29,0,18,,21,36,0,36,0,21,36,,,36,14,1754600,15,410582682,5,20,694,41,2,,14,0,10,12,39,,,37,15,18,102242778,2,Tuesday,25,34,2,34,,33,6634071,359,5455,34,,,654385626,0,1,10,,15,0,1754500,15,5,34,1755820,3,2,5461,25,2,,2021,29,5727750,,0,,0,25,2,32,,0,,,14,12,,7,1755510,0,,21,,,22,32,20,33,1,7,35,,,5,21,12,0
4600,2021-02-04 21:00:00,0,0,15,19,24,30,34,39,21,0,0,720000000,626364917,5,40,0,,1,33,0,,1,40,0,,,,,,3605000,28,0,18,,16,16,0,35,0,17,25,,,35,1,1737900,14,420657602,6,22,369,27,2,,30,0,12,15,7,,,19,7,18,117906897,2,Thursday,12,26,2,34,,14,9618044,247,3826,35,,,675789224,0,40,33,,17,0,1737960,34,5,25,1737990,24,15,3605,12,12,,2021,28,5471180,,0,,0,27,4,17,,0,,,15,34,,0,1738880,0,,35,,,39,17,22,26,40,0,15,,,12,1,15,0
4601,2021-02-07 21:00:00,0,0,2,11,23,30,37,40,39,0,0,800000000,691501732,6,31,0,,4,36,0,,5,38,0,,,,,,3162000,34,0,28,,10,32,0,40,0,29,5,,,36,20,2249150,4,430609586,5,20,373,8,3,,23,0,7,9,36,,,37,15,29,133368099,2,Sunday,6,4,3,32,,10,12573666,433,6045,38,,,696984234,0,31,34,,31,0,2249100,40,9,31,2249190,30,2,3162,14,7,,2021,36,7072650,,0,,0,29,7,11,,0,,,10,40,,3,2632640,0,,11,,,11,27,4,27,29,3,10,,,8,15,28,0
4602,2021-02-09 21:00:00,0,0,13,19,26,27,37,41,18,0,0,860000000,776951090,2,36,0,,12,39,0,,3,38,0,,,,,,3749000,37,0,23,,14,29,0,38,0,14,38,,,16,39,1749060,5,443701988,6,26,376,36,2,,13,0,18,14,15,,,37,8,14,153695395,2,Tuesday,2,5,2,37,,38,16398777,273,4150,14,,,724841061,0,28,12,,8,0,1749000,36,9,15,1748400,27,41,3749,22,19,,2021,26,5519500,,0,,0,28,9,29,,0,,,19,19,,0,1749930,0,,14,,,26,37,37,36,16,0,18,,,9,3,23,0
4603,2021-02-11 21:00:00,0,0,2,3,6,7,29,36,22,0,0,920000000,842371141,10,37,0,,1,41,0,,1,29,1,,,,,,5359000,39,21910220,24,,15,18,0,41,454213680,12,7,,,23,41,1754520,1,453588745,12,28,810,22,3,,3,0,16,22,12,,,29,7,10,169081805,2,Thursday,37,25,3,33,,1,19373409,527,7885,1,,,746114230,0,19,28,,14,0,1754740,41,30,14,1757700,2,7,5359,34,1,,2021,25,8279250,,0,,0,30,11,18,,0,,,25,36,,5,1754910,0,,15,,,6,33,39,25,29,5,16,,,19,23,24,1
4604,2021-02-14 21:00:00,0,0,15,17,21,26,30,36,18,0,0,1010000000,903567168,3,41,0,,1,40,0,,3,24,0,,,,,,6396000,30,0,34,,17,17,0,37,0,13,12,,,22,14,2430650,6,0,5,23,670,34,3,,17,0,5,13,13,,,15,12,3,184502668,2,Sunday,6,18,3,36,,6,0,497,7550,3,,,767395865,0,13,30,,19,0,2430490,29,41,19,2432100,30,21,6396,29,40,,2021,1,7927500,,0,,0,39,14,18,,0,,,14,26,,1,2430330,0,,36,,,36,37,23,29,22,1,5,,,6,24,39,0
4605,2021-02-16 21:00:00,0,0,5,11,13,19,26,32,8,0,0,1070000000,993007902,17,40,0,,4,39,0,,2,37,0,,,,,,6269000,35,7341310,29,,25,41,0,41,0,19,19,,,29,4,1974240,17,14089946,16,27,922,29,2,,13,0,9,26,29,,,5,17,17,206452812,2,Tuesday,26,17,2,38,,38,4133728,523,7081,37,,,797615292,0,40,13,,2,0,1974000,29,25,24,1973080,11,19,6269,47,9,,2021,27,7435050,,0,,0,32,16,29,,0,,,13,26,,2,1976940,0,,35,,,32,25,35,35,24,2,39,,,25,17,32,1
